,chaos_value,type,type_line,price,shoplink_template,stack_size,datetime
279,8.0,DivinationCard,The Incantation,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""36"" y=""0""] ~b/o {final_price} {fx_id}",8,2021-05-21 11:54:19.243340
280,2.0,DivinationCard,The Surgeon,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""97"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
281,3.0,DivinationCard,The Fox,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""71"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
282,8.0,DivinationCard,The Sword King's Salute,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""209"" y=""0""] ~b/o {final_price} {fx_id}",8,2021-05-21 11:54:19.243340
283,6.0,DivinationCard,The Lord of Celebration,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""250"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
284,96.0,DivinationCard,The Hoarder,12.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""18"" y=""0""] ~b/o {final_price} {fx_id}",8,2021-05-21 11:54:19.243340
285,10.0,DivinationCard,A Mother's Parting Gift,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""110"" y=""0""] ~b/o {final_price} {fx_id}",10,2021-05-21 11:54:19.243340
286,7.0,DivinationCard,Thunderous Skies,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""132"" y=""0""] ~b/o {final_price} {fx_id}",7,2021-05-21 11:54:19.243340
287,3.0,DivinationCard,The Summoner,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""15"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
288,3.0,DivinationCard,Bowyer's Dream,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""96"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
289,2.0,DivinationCard,The Side Quest,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""12"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
290,2.0,DivinationCard,The Warlord,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""104"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
291,1.0,DivinationCard,Rain Tempter,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""141"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
292,1.0,DivinationCard,The Feast,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""33"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
293,2.0,DivinationCard,The Mountain,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""243"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
294,18.0,DivinationCard,The Porcupine,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""165"" y=""0""] ~b/o {final_price} {fx_id}",9,2021-05-21 11:54:19.243340
295,6.0,DivinationCard,Akil's Prophecy,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""23"" y=""1""] ~b/o {final_price} {fx_id}",6,2021-05-21 11:54:19.243340
296,3.0,DivinationCard,Earth Drinker,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""127"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
297,5.0,DivinationCard,Boundless Realms,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""135"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-21 11:54:19.243340
298,1.0,DivinationCard,Light and Truth,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""153"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
299,5.0,DivinationCard,The Endurance,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""155"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-21 11:54:19.243340
300,4.04,DivinationCard,Coveted Possession,1.01,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""37"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
301,3.0,DivinationCard,The Scarred Meadow,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""22"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
302,5.0,DivinationCard,The Twins,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""87"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-21 11:54:19.243340
303,5.0,DivinationCard,The Union,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""49"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-21 11:54:19.243340
304,6.0,DivinationCard,Her Mask,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""125"" y=""0""] ~b/o {final_price} {fx_id}",6,2021-05-21 11:54:19.243340
305,2.0,DivinationCard,Baited Expectations,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""28"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
306,3.0,DivinationCard,The Wolf's Shadow,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""128"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
307,3.98,DivinationCard,The Traitor,1.99,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""106"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
308,4.0,DivinationCard,The Calling,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""159"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
309,2.0,DivinationCard,Lysah's Respite,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""150"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
310,3.0300000000000002,DivinationCard,Atziri's Arsenal,1.01,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""183"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
311,2.0,DivinationCard,The Journey,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""240"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
312,4.76,DivinationCard,The Wind,1.19,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""40"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
313,4.59,DivinationCard,Friendship,1.53,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""38"" y=""1""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
314,4.0,DivinationCard,The Price of Protection,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""227"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
315,3.0,DivinationCard,The Inoculated,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""78"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
316,4.0,DivinationCard,Might is Right,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""180"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
317,2.52,DivinationCard,The Bear Woman,1.26,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""86"" y=""1""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
318,8.0,DivinationCard,The Valley of Steel Boxes,4.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""179"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
319,3.0,DivinationCard,The Lich,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""89"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
320,5.0,DivinationCard,Loyalty,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""79"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-21 11:54:19.243340
321,6.0,DivinationCard,The Pack Leader,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""47"" y=""0""] ~b/o {final_price} {fx_id}",6,2021-05-21 11:54:19.243340
322,3.66,DivinationCard,The Arena Champion,1.83,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""129"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
323,13.0,DivinationCard,The Eye of the Dragon,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""187"" y=""0""] ~b/o {final_price} {fx_id}",13,2021-05-21 11:54:19.243340
324,6.0,DivinationCard,Jack in the Box,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""48"" y=""0""] ~b/o {final_price} {fx_id}",6,2021-05-21 11:54:19.243340
325,4.0,DivinationCard,Assassin's Favour,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""82"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
326,6.0,DivinationCard,Volatile Power,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""98"" y=""0""] ~b/o {final_price} {fx_id}",6,2021-05-21 11:54:19.243340
327,4.0,DivinationCard,The Hermit,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
328,3.0,DivinationCard,The Garish Power,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""174"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
329,2.0,DivinationCard,The Cursed King,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""148"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
330,2.0,DivinationCard,The Oath,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""162"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
331,3.0,DivinationCard,The Jeweller's Boon,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""203"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
332,2.0,DivinationCard,Rats,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""122"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
333,4.0,DivinationCard,The Deceiver,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""198"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
334,8.0,DivinationCard,The Dark Mage,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""23"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
335,4.0,DivinationCard,Buried Treasure,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""8"" y=""1""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
336,80.0,DivinationCard,The Patient,40.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""84"" y=""1""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
337,5.0,DivinationCard,The Doppelganger,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""72"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-21 11:54:19.243340
338,5.0,DivinationCard,The Gladiator,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-21 11:54:19.243340
339,9.0,DivinationCard,The Breach,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""195"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
340,3.0,DivinationCard,No Traces,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""185"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
341,2.0,DivinationCard,The Easy Stroll,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""45"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
342,6.0,DivinationCard,The King's Heart,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""38"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
343,9.0,DivinationCard,The Hook,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""101"" y=""1""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
344,2.0,DivinationCard,Glimmer of Hope,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""113"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
345,14.0,DivinationCard,Time-Lost Relic,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""31"" y=""0""] ~b/o {final_price} {fx_id}",7,2021-05-21 11:54:19.243340
346,4.0,DivinationCard,The Hunger,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""17"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
347,6.0,DivinationCard,The Obscured,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""192"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
348,3.0,DivinationCard,Heterochromia,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""140"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
349,1.0,DivinationCard,Shard of Fate,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""139"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
350,30.0,DivinationCard,The Strategist,30.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""42"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
351,1.0,DivinationCard,The Conduit,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""85"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
352,5.0,DivinationCard,Blessing of God,5.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""199"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
353,2.0,DivinationCard,Hope,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""11"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
354,4.79,DivinationCard,Dying Light,4.79,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""77"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
355,1.0,DivinationCard,The Siren,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""56"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
356,2.0,DivinationCard,The Dreamland,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""213"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
357,5.0,DivinationCard,The Visionary,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""131"" y=""0""] ~b/o {final_price} {fx_id}",5,2021-05-21 11:54:19.243340
358,3.0,DivinationCard,The Undisputed,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""218"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
359,1.0,DivinationCard,"Brush, Paint and Palette",1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""92"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
360,6.0,DivinationCard,The Primordial,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""254"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
361,1.0,DivinationCard,The Harvester,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""145"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
362,9.0,DivinationCard,Triskaidekaphobia,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""63"" y=""1""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
363,2.0,DivinationCard,The Explorer,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""52"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
364,4.0,DivinationCard,Dark Dreams,4.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""7"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
365,5.61,DivinationCard,The Penitent,1.87,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""156"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
366,1.0,DivinationCard,The Army of Blood,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""210"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
367,1.85,DivinationCard,Sambodhi's Wisdom,1.85,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""89"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
368,2.0,DivinationCard,Gift of the Gemling Queen,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""69"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
369,4.0,DivinationCard,Peaceful Moments,4.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""57"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
370,1.0,DivinationCard,The Archmage's Right Hand,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""6"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
371,5.0,DivinationCard,Squandered Prosperity,5.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""41"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
372,7.0,DivinationCard,The Progeny of Lunaris,7.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""46"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
373,2.0,DivinationCard,Harmony of Souls,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""214"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
374,1.0,DivinationCard,Blind Venture,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""101"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
375,4.0200000000000005,DivinationCard,The Cataclysm,1.34,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""16"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
376,4.0,DivinationCard,Demigod's Wager,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""9"" y=""1""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
377,3.0,DivinationCard,Merciless Armament,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""102"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
378,2.0,DivinationCard,Thirst for Knowledge,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""1"" y=""1""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
379,2.0,DivinationCard,The Tyrant,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""143"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
380,5.0,DivinationCard,The Mayor,5.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""217"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
381,4.0,DivinationCard,The Puzzle,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""200"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
382,6.0,DivinationCard,Reckless Ambition,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""81"" y=""1""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
383,8.0,DivinationCard,The Rite of Elements,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""219"" y=""0""] ~b/o {final_price} {fx_id}",4,2021-05-21 11:54:19.243340
384,18.0,DivinationCard,Prejudice,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""96"" y=""1""] ~b/o {final_price} {fx_id}",9,2021-05-21 11:54:19.243340
385,2.0,DivinationCard,The Endless Darkness,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""225"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
386,10.0,DivinationCard,Imperial Legacy,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""252"" y=""0""] ~b/o {final_price} {fx_id}",10,2021-05-21 11:54:19.243340
387,16.0,DivinationCard,The Innocent,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""223"" y=""0""] ~b/o {final_price} {fx_id}",8,2021-05-21 11:54:19.243340
388,2.0,DivinationCard,The Unexpected Prize,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""70"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
389,7.0,DivinationCard,Echoes of Love,7.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""0"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
390,1.89,DivinationCard,The Poet,1.89,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""9"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
391,2.0,DivinationCard,The Messenger,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""237"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
392,2.0,DivinationCard,Mawr Blaidd,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""164"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
393,3.0,DivinationCard,Acclimatisation,3.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""74"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
394,1.69,DivinationCard,The Jester,1.69,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""76"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
395,4.949999999999999,DivinationCard,The Cache,1.65,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""65"" y=""1""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
396,2.0,DivinationCard,Dying Anguish,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""133"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
397,2.0,DivinationCard,The Trial,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""63"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
398,2.0,DivinationCard,The Road to Power,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""28"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
399,1.3,DivinationCard,The Betrayal,1.3,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""54"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
400,4.32,DivinationCard,The Fletcher,1.44,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""94"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
401,5.0,DivinationCard,The Undaunted,5.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""207"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
402,4.0,DivinationCard,The Golden Era,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""245"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
403,1.0,DivinationCard,A Dab of Ink,1.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""232"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
404,3.12,DivinationCard,The Fool,1.56,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""3"" y=""1""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
405,2.0,DivinationCard,The Deal,2.0,"[linkItem location=""Stash6"" league=""Ultimatum"" x=""26"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
406,82.0,Resonator,Prime Chaotic Resonator,41.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""35"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
407,12.0,Fossil,Metallic Fossil,1.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",12,2021-05-21 11:54:19.243340
408,22.0,Fossil,Sanctified Fossil,11.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""23"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
409,32.0,Fossil,Pristine Fossil,2.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""5"" y=""0""] ~b/o {final_price} {fx_id}",16,2021-05-21 11:54:19.243340
410,50.96,Fossil,Jagged Fossil,1.82,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",28,2021-05-21 11:54:19.243340
411,8.0,Fossil,Aberrant Fossil,1.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""4"" y=""0""] ~b/o {final_price} {fx_id}",8,2021-05-21 11:54:19.243340
412,6.0,Resonator,Powerful Alchemical Resonator,2.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""27"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
413,95.0,Fossil,Scorched Fossil,2.5,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",38,2021-05-21 11:54:19.243340
414,30.0,Fossil,Dense Fossil,2.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",15,2021-05-21 11:54:19.243340
415,8.0,Fossil,Shuddering Fossil,4.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""12"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
416,142.0,Fossil,Corroded Fossil,5.68,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",25,2021-05-21 11:54:19.243340
417,5.0,Resonator,Primitive Chaotic Resonator,0.5,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""31"" y=""0""] ~b/o {final_price} {fx_id}",10,2021-05-21 11:54:19.243340
418,12.0,Fossil,Prismatic Fossil,6.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""8"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
419,8.0,Fossil,Lucent Fossil,4.0,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""11"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
420,90.75,Fossil,Perfect Fossil,6.05,"[linkItem location=""Stash7"" league=""Ultimatum"" x=""14"" y=""0""] ~b/o {final_price} {fx_id}",15,2021-05-21 11:54:19.243340
421,1.0,Currency,Accelerating Catalyst,1.0,"[linkItem location=""Stash8"" league=""Ultimatum"" x=""60"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
